epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,86837.4,0.12255,0.08667,0.74199,0.90476,0.7037,0.79985,0.43333,1.22126,1.06958,2.06183,1.684e-05,1.684e-05,1.684e-05
170,87390.7,0.12669,0.08432,0.73207,0.90476,0.7037,0.8005,0.43396,1.21946,1.0755,2.05667,1.6345e-05,1.6345e-05,1.6345e-05
171,87825.6,0.11781,0.082,0.7329,0.90476,0.7037,0.8021,0.43559,1.21721,1.07363,2.05323,1.585e-05,1.585e-05,1.585e-05
172,88387.4,0.12225,0.08294,0.74034,0.90476,0.7037,0.80394,0.43493,1.21782,1.06195,2.06437,1.5355e-05,1.5355e-05,1.5355e-05
173,88953.6,0.12289,0.08578,0.74331,0.86047,0.68519,0.77457,0.43318,1.21575,1.05146,2.06225,1.486e-05,1.486e-05,1.486e-05
174,89509.3,0.12266,0.08173,0.74218,0.86047,0.68519,0.77451,0.42654,1.21693,1.04824,2.06645,1.4365e-05,1.4365e-05,1.4365e-05
175,90068.5,0.11722,0.08184,0.7228,0.86047,0.68519,0.77585,0.42678,1.21978,1.04356,2.06848,1.387e-05,1.387e-05,1.387e-05
176,90704,0.1272,0.08498,0.73618,0.86047,0.68519,0.77585,0.42593,1.22396,1.05161,2.0729,1.3375e-05,1.3375e-05,1.3375e-05
177,91233.2,0.11291,0.07797,0.71645,0.86047,0.68519,0.77663,0.4293,1.22644,1.04523,2.08001,1.288e-05,1.288e-05,1.288e-05
178,91817.9,0.11788,0.08217,0.74145,0.86047,0.68519,0.77752,0.42836,1.22709,1.0383,2.08431,1.2385e-05,1.2385e-05,1.2385e-05
179,92331.2,0.11469,0.07875,0.73066,0.86047,0.68519,0.77891,0.42856,1.2254,1.03226,2.0874,1.189e-05,1.189e-05,1.189e-05
180,92966,0.11922,0.0821,0.7443,0.85714,0.66667,0.76987,0.4251,1.22456,1.02796,2.09093,1.1395e-05,1.1395e-05,1.1395e-05
181,93481.9,0.1172,0.08138,0.73539,0.85714,0.66667,0.77078,0.42415,1.22402,1.02403,2.09275,1.09e-05,1.09e-05,1.09e-05
182,94042.2,0.10937,0.07688,0.72244,0.85714,0.66667,0.77078,0.42357,1.22466,1.03442,2.09453,1.0405e-05,1.0405e-05,1.0405e-05
183,94615.5,0.11691,0.08029,0.7386,0.85714,0.66667,0.77078,0.42237,1.22494,1.03451,2.09684,9.91e-06,9.91e-06,9.91e-06
184,95209.7,0.1139,0.07957,0.73865,0.85714,0.66667,0.77186,0.42311,1.2252,1.03346,2.10243,9.415e-06,9.415e-06,9.415e-06
185,95661.8,0.11353,0.08029,0.72812,0.86047,0.68519,0.7809,0.42758,1.22393,1.03314,2.10332,8.92e-06,8.92e-06,8.92e-06
186,96220.8,0.11131,0.07921,0.7165,0.88372,0.7037,0.80324,0.43324,1.22695,1.0431,2.10992,8.425e-06,8.425e-06,8.425e-06
187,96750.2,0.10925,0.07844,0.72508,0.88372,0.7037,0.80364,0.43295,1.22405,1.02905,2.10617,7.93e-06,7.93e-06,7.93e-06
188,97251.5,0.10962,0.07787,0.73172,0.88372,0.7037,0.80364,0.43227,1.22373,1.02746,2.11118,7.435e-06,7.435e-06,7.435e-06
189,97743.1,0.11693,0.08278,0.75409,0.88636,0.72222,0.8124,0.4336,1.22317,1.02708,2.11343,6.94e-06,6.94e-06,6.94e-06
190,98282.2,0.10841,0.07682,0.73156,0.88636,0.72222,0.8124,0.43429,1.22483,1.01928,2.11547,6.445e-06,6.445e-06,6.445e-06
191,98793.6,0.11113,0.07787,0.73713,0.88636,0.72222,0.81237,0.43543,1.22405,1.01375,2.11792,5.95e-06,5.95e-06,5.95e-06
192,99349.9,0.10792,0.07655,0.74049,0.88636,0.72222,0.8132,0.43614,1.2236,1.01048,2.11928,5.455e-06,5.455e-06,5.455e-06
193,99852.5,0.10567,0.077,0.7327,0.88889,0.74074,0.822,0.43982,1.22367,1.00529,2.12386,4.96e-06,4.96e-06,4.96e-06
194,100375,0.10725,0.07814,0.7285,0.88889,0.74074,0.822,0.43987,1.22196,1.00401,2.11991,4.465e-06,4.465e-06,4.465e-06
195,100821,0.10307,0.07328,0.71703,0.88889,0.74074,0.82125,0.43875,1.22133,1.00155,2.12313,3.97e-06,3.97e-06,3.97e-06
196,101279,0.10776,0.07712,0.73836,0.88889,0.74074,0.82038,0.43776,1.22187,1.00271,2.12527,3.475e-06,3.475e-06,3.475e-06
197,101766,0.11115,0.07892,0.72768,0.88889,0.74074,0.82092,0.43691,1.22344,0.99985,2.12798,2.98e-06,2.98e-06,2.98e-06
198,102267,0.10722,0.07486,0.72525,0.88889,0.74074,0.82092,0.43671,1.22334,1.0017,2.12876,2.485e-06,2.485e-06,2.485e-06
199,102721,0.1061,0.0764,0.7404,0.88889,0.74074,0.82092,0.4368,1.2237,0.99863,2.13077,1.99e-06,1.99e-06,1.99e-06
200,103200,0.10764,0.07586,0.74165,0.88889,0.74074,0.82092,0.43715,1.22408,1.00034,2.13264,1.495e-06,1.495e-06,1.495e-06
