epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,20312.4,0.15655,0.09395,0.67691,0.974,0.92683,0.95956,0.75057,0.74661,0.68761,1.51351,7.4755e-06,7.4755e-06,7.4755e-06
53,20701.5,0.16327,0.09529,0.6801,0.974,0.92683,0.95956,0.75273,0.75137,0.68967,1.52382,7.426e-06,7.426e-06,7.426e-06
54,21091.2,0.15706,0.09148,0.66071,0.97338,0.92683,0.97078,0.77098,0.74301,0.7281,1.50749,7.3765e-06,7.3765e-06,7.3765e-06
55,21480.3,0.15176,0.09067,0.65712,0.97336,0.92683,0.97061,0.76841,0.74149,0.65641,1.53154,7.327e-06,7.327e-06,7.327e-06
56,21870,0.1555,0.09177,0.65849,0.97358,0.92683,0.97061,0.76725,0.74308,0.67448,1.52713,7.2775e-06,7.2775e-06,7.2775e-06
57,22259.4,0.15726,0.09559,0.68551,0.97383,0.92683,0.97017,0.7617,0.74157,0.68804,1.52361,7.228e-06,7.228e-06,7.228e-06
58,22648.9,0.15734,0.0929,0.65836,0.97404,0.92683,0.95783,0.7626,0.73957,0.71925,1.52119,7.1785e-06,7.1785e-06,7.1785e-06
59,23037.9,0.15154,0.09178,0.6511,0.97436,0.92674,0.95834,0.76529,0.74036,0.68748,1.52561,7.129e-06,7.129e-06,7.129e-06
60,23427.9,0.15641,0.09271,0.672,0.97436,0.92676,0.95754,0.75857,0.74244,0.63418,1.52336,7.0795e-06,7.0795e-06,7.0795e-06
61,23817.6,0.15667,0.09123,0.66425,0.97396,0.92683,0.95834,0.75725,0.74939,0.73429,1.525,7.03e-06,7.03e-06,7.03e-06
62,24207.9,0.15285,0.09174,0.66556,0.97375,0.92683,0.95834,0.75351,0.74203,0.73504,1.52126,6.9805e-06,6.9805e-06,6.9805e-06
63,24597.8,0.15152,0.08959,0.65534,0.97432,0.92683,0.96952,0.75914,0.73835,0.7184,1.52129,6.931e-06,6.931e-06,6.931e-06
64,24987.8,0.15724,0.09307,0.66596,0.97435,0.92633,0.96952,0.76687,0.73925,0.71169,1.53327,6.8815e-06,6.8815e-06,6.8815e-06
65,25377.4,0.14612,0.0892,0.66117,0.97406,0.92683,0.97017,0.75746,0.74131,0.70117,1.54329,6.832e-06,6.832e-06,6.832e-06
66,25767.4,0.15097,0.09141,0.66192,0.97349,0.92683,0.96952,0.76304,0.74313,0.7346,1.52921,6.7825e-06,6.7825e-06,6.7825e-06
67,26156.8,0.15024,0.09104,0.67159,0.97319,0.92683,0.97017,0.75507,0.74695,0.67177,1.55387,6.733e-06,6.733e-06,6.733e-06
68,26547.1,0.14581,0.08861,0.65938,0.97342,0.92683,0.97042,0.75406,0.74189,0.68363,1.5295,6.6835e-06,6.6835e-06,6.6835e-06
69,26936.6,0.15134,0.08933,0.65074,0.97353,0.92683,0.97129,0.76731,0.73932,0.70411,1.52359,6.634e-06,6.634e-06,6.634e-06
70,27326.7,0.14954,0.09049,0.66684,0.97369,0.92683,0.97085,0.76802,0.73932,0.69959,1.52102,6.5845e-06,6.5845e-06,6.5845e-06
