epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,35173.2,0.68182,0.34826,1.10322,0.90072,0.87334,0.93198,0.58031,1.41366,0.60454,1.85654,0.000251737,0.000251737,0.000251737
67,35617.5,0.66947,0.34254,1.09501,0.90791,0.90022,0.93527,0.59089,1.41856,0.60458,1.91325,0.000250995,0.000250995,0.000250995
68,36217.8,0.66662,0.33667,1.09433,0.91842,0.87899,0.94169,0.57576,1.46502,0.59977,1.94376,0.000250252,0.000250252,0.000250252
69,36813,0.67119,0.34568,1.09946,0.87621,0.89734,0.9356,0.57041,1.45394,0.63551,1.91071,0.00024951,0.00024951,0.00024951
70,37341.3,0.6662,0.34222,1.09544,0.89181,0.88483,0.92469,0.57115,1.4703,0.59761,1.94654,0.000248767,0.000248767,0.000248767
71,37846.4,0.66238,0.34513,1.08806,0.89328,0.92853,0.93852,0.58466,1.43707,0.59587,1.91114,0.000248025,0.000248025,0.000248025
72,38485.9,0.65853,0.33306,1.08597,0.91049,0.8852,0.93596,0.58131,1.44426,0.60881,1.90836,0.000247282,0.000247282,0.000247282
73,38958.5,0.65522,0.33554,1.08866,0.91651,0.89186,0.94557,0.57555,1.46353,0.6218,1.94427,0.00024654,0.00024654,0.00024654
74,39451.5,0.63901,0.32491,1.07808,0.90069,0.89401,0.94722,0.58193,1.42143,0.58553,1.90457,0.000245797,0.000245797,0.000245797
75,39918.5,0.63473,0.31969,1.07047,0.89931,0.87273,0.93848,0.58203,1.45316,0.61924,1.95901,0.000245055,0.000245055,0.000245055
76,40402.3,0.63112,0.32419,1.06871,0.92481,0.90646,0.94423,0.58422,1.44677,0.58908,1.96975,0.000244312,0.000244312,0.000244312
77,40818,0.62288,0.32122,1.06597,0.91121,0.89755,0.94414,0.58209,1.45765,0.60174,1.97425,0.00024357,0.00024357,0.00024357
78,41305.1,0.62592,0.31902,1.06346,0.92201,0.87984,0.93486,0.57269,1.47766,0.64001,1.97861,0.000242827,0.000242827,0.000242827
79,41748.4,0.62422,0.32651,1.0601,0.92042,0.88924,0.93593,0.58392,1.45465,0.6113,1.9609,0.000242085,0.000242085,0.000242085
