epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,26464.4,0.18438,0.12094,0.65491,0.96429,0.75,0.86964,0.44667,1.45858,0.65787,3.10897,4.2085e-05,4.2085e-05,4.2085e-05
119,26853.5,0.17699,0.11585,0.63962,0.96429,0.75,0.86964,0.44137,1.46492,0.57886,3.12783,4.159e-05,4.159e-05,4.159e-05
120,27243.3,0.19242,0.12306,0.6649,1,0.71682,0.862,0.43788,1.46207,0.5706,3.09965,4.1095e-05,4.1095e-05,4.1095e-05
121,27635.3,0.17812,0.11963,0.64024,0.96429,0.75,0.86857,0.45527,1.44347,0.54413,3.07158,4.06e-05,4.06e-05,4.06e-05
122,28028.3,0.18034,0.11971,0.65255,0.96429,0.75,0.86964,0.45496,1.43329,0.56247,3.03179,4.0105e-05,4.0105e-05,4.0105e-05
123,28417.5,0.17257,0.11505,0.63811,0.96429,0.75,0.86964,0.45324,1.43613,0.5752,3.023,3.961e-05,3.961e-05,3.961e-05
124,28807.4,0.17345,0.11268,0.63855,0.93103,0.75,0.86354,0.44388,1.43152,0.58445,3.0358,3.9115e-05,3.9115e-05,3.9115e-05
125,29196.9,0.17206,0.11536,0.64518,0.93103,0.75,0.86425,0.43551,1.44114,0.61717,3.05325,3.862e-05,3.862e-05,3.862e-05
126,29586.7,0.17047,0.11442,0.64101,0.95944,0.75,0.86425,0.4368,1.4373,0.59646,3.04951,3.8125e-05,3.8125e-05,3.8125e-05
127,29975.6,0.16504,0.11122,0.63105,0.96429,0.75,0.86964,0.44563,1.44124,0.59925,3.07713,3.763e-05,3.763e-05,3.763e-05
128,30365.2,0.17605,0.11839,0.66038,0.96429,0.75,0.86964,0.44468,1.44098,0.62508,3.10584,3.7135e-05,3.7135e-05,3.7135e-05
129,30754,0.17625,0.11632,0.65161,0.96429,0.75,0.86964,0.43873,1.43479,0.64806,3.10497,3.664e-05,3.664e-05,3.664e-05
130,31143.5,0.16353,0.11056,0.63105,0.96429,0.75,0.86857,0.44019,1.43512,0.64333,3.12502,3.6145e-05,3.6145e-05,3.6145e-05
131,31532.8,0.16603,0.11334,0.64816,0.96429,0.75,0.8675,0.44324,1.44438,0.65692,3.13599,3.565e-05,3.565e-05,3.565e-05
132,31921.9,0.16562,0.11401,0.62997,0.96429,0.75,0.8675,0.44262,1.44129,0.67731,3.14524,3.5155e-05,3.5155e-05,3.5155e-05
133,32310.7,0.17024,0.11397,0.64779,0.96429,0.75,0.8675,0.43897,1.4455,0.72605,3.14857,3.466e-05,3.466e-05,3.466e-05
134,32699.9,0.1623,0.11426,0.63155,0.96296,0.72222,0.85271,0.43834,1.43815,0.68749,3.14068,3.4165e-05,3.4165e-05,3.4165e-05
135,33089.2,0.16305,0.11229,0.62511,0.96296,0.72222,0.85271,0.43512,1.43355,0.65,3.13242,3.367e-05,3.367e-05,3.367e-05
136,33478.7,0.15777,0.10884,0.63527,0.94987,0.72222,0.84803,0.42783,1.42772,0.57297,3.1425,3.3175e-05,3.3175e-05,3.3175e-05
137,33867.5,0.17166,0.11558,0.64918,0.96296,0.72222,0.85382,0.43132,1.42423,0.54522,3.11981,3.268e-05,3.268e-05,3.268e-05
138,34256.9,0.1672,0.11458,0.63543,0.96296,0.72222,0.85382,0.43177,1.42966,0.5693,3.11747,3.2185e-05,3.2185e-05,3.2185e-05
139,34646.3,0.15733,0.11037,0.61987,0.94985,0.72222,0.84803,0.42791,1.44085,0.58426,3.12601,3.169e-05,3.169e-05,3.169e-05
140,35035.6,0.15707,0.10821,0.63556,0.95115,0.72222,0.84803,0.4247,1.4484,0.57276,3.15712,3.1195e-05,3.1195e-05,3.1195e-05
141,35424.2,0.15439,0.11079,0.63073,0.94917,0.72222,0.84914,0.42556,1.44613,0.57308,3.16422,3.07e-05,3.07e-05,3.07e-05
142,35813.4,0.14961,0.10827,0.61848,0.93103,0.75,0.86354,0.43979,1.44457,0.59267,3.18276,3.0205e-05,3.0205e-05,3.0205e-05
143,36202.2,0.15778,0.10838,0.64257,0.93103,0.75,0.86532,0.44186,1.44583,0.63217,3.19659,2.971e-05,2.971e-05,2.971e-05
144,36591.8,0.1631,0.11459,0.64367,0.93103,0.75,0.86466,0.44367,1.445,0.64762,3.18135,2.9215e-05,2.9215e-05,2.9215e-05
145,36980.5,0.15979,0.11205,0.63457,1,0.7136,0.85136,0.43086,1.44319,0.63702,3.17667,2.872e-05,2.872e-05,2.872e-05
146,37369.7,0.1545,0.10863,0.6411,1,0.71429,0.85136,0.43551,1.44496,0.63898,3.17473,2.8225e-05,2.8225e-05,2.8225e-05
147,37758.5,0.1549,0.10664,0.63624,1,0.71564,0.85136,0.43171,1.44317,0.63512,3.17895,2.773e-05,2.773e-05,2.773e-05
148,38147.4,0.14396,0.10377,0.62162,0.98891,0.72222,0.86466,0.43553,1.43737,0.58725,3.15921,2.7235e-05,2.7235e-05,2.7235e-05
149,38536.3,0.14979,0.10696,0.6219,1,0.71821,0.86466,0.43389,1.44596,0.5875,3.17158,2.674e-05,2.674e-05,2.674e-05
150,38925.6,0.15022,0.10812,0.63776,1,0.71644,0.85136,0.42847,1.4442,0.56271,3.17309,2.6245e-05,2.6245e-05,2.6245e-05
151,39314.4,0.15183,0.10836,0.63181,1,0.71493,0.85136,0.42543,1.44743,0.55717,3.17538,2.575e-05,2.575e-05,2.575e-05
152,39703.6,0.15161,0.10907,0.63428,1,0.71428,0.85136,0.43088,1.44962,0.56467,3.17872,2.5255e-05,2.5255e-05,2.5255e-05
153,40092.4,0.14815,0.10588,0.62795,1,0.71426,0.86466,0.43478,1.45308,0.55431,3.18177,2.476e-05,2.476e-05,2.476e-05
154,40481.6,0.14825,0.10314,0.6308,1,0.7203,0.86532,0.44559,1.45565,0.5429,3.18426,2.4265e-05,2.4265e-05,2.4265e-05
155,40870.7,0.14244,0.1033,0.62175,1,0.72,0.86532,0.44655,1.45496,0.53387,3.18203,2.377e-05,2.377e-05,2.377e-05
156,41260.8,0.13958,0.10196,0.62271,0.96429,0.75,0.86964,0.44814,1.45129,0.53717,3.19042,2.3275e-05,2.3275e-05,2.3275e-05
157,41649.8,0.13913,0.10251,0.62469,0.96429,0.75,0.86964,0.45275,1.44717,0.54826,3.2031,2.278e-05,2.278e-05,2.278e-05
158,42039.8,0.14196,0.10039,0.60696,0.93103,0.75,0.86603,0.44739,1.44432,0.5521,3.21006,2.2285e-05,2.2285e-05,2.2285e-05
159,42429,0.1499,0.10419,0.62883,0.93103,0.75,0.86603,0.44559,1.44368,0.56458,3.21623,2.179e-05,2.179e-05,2.179e-05
160,42818.6,0.13914,0.10103,0.61644,0.93103,0.75,0.86603,0.4461,1.44487,0.57272,3.21054,2.1295e-05,2.1295e-05,2.1295e-05
161,43207.5,0.13299,0.09573,0.60921,0.93103,0.75,0.86603,0.44591,1.44493,0.58237,3.20336,2.08e-05,2.08e-05,2.08e-05
162,43597.4,0.14318,0.10272,0.62909,0.96429,0.75,0.87036,0.44947,1.4416,0.58303,3.19248,2.0305e-05,2.0305e-05,2.0305e-05
163,43986.7,0.13712,0.10198,0.61711,0.96429,0.75,0.87036,0.45278,1.44059,0.59591,3.18339,1.981e-05,1.981e-05,1.981e-05
164,44375.8,0.13928,0.09993,0.61443,0.96429,0.75,0.87036,0.45261,1.44132,0.60546,3.17724,1.9315e-05,1.9315e-05,1.9315e-05
165,44764.6,0.136,0.09943,0.61496,0.96429,0.75,0.87036,0.45267,1.43855,0.60443,3.17101,1.882e-05,1.882e-05,1.882e-05
166,45154.2,0.1383,0.10058,0.62503,0.96429,0.75,0.87036,0.45263,1.43886,0.59572,3.17441,1.8325e-05,1.8325e-05,1.8325e-05
167,45543.4,0.13726,0.09989,0.62351,0.96429,0.75,0.87036,0.45301,1.44129,0.58523,3.18364,1.783e-05,1.783e-05,1.783e-05
168,45932.8,0.13535,0.1004,0.62337,0.96429,0.75,0.87036,0.45356,1.4417,0.56955,3.19339,1.7335e-05,1.7335e-05,1.7335e-05
169,46321.8,0.12948,0.09543,0.59981,0.96429,0.75,0.87036,0.45154,1.43919,0.54549,3.19509,1.684e-05,1.684e-05,1.684e-05
170,46711.3,0.13189,0.09753,0.60247,0.93103,0.75,0.86603,0.44611,1.4402,0.53542,3.19938,1.6345e-05,1.6345e-05,1.6345e-05
171,47100.4,0.13497,0.09679,0.61469,0.93103,0.75,0.86603,0.44681,1.44192,0.52655,3.21449,1.585e-05,1.585e-05,1.585e-05
172,47489.8,0.12688,0.09648,0.60131,0.93103,0.75,0.86603,0.44571,1.44127,0.51636,3.23228,1.5355e-05,1.5355e-05,1.5355e-05
